id,first_name,last_name,round,price
993903,Jacob,Hopper,17,638000
993903,Jacob,Hopper,18,648000
993903,Jacob,Hopper,19,644000
993903,Jacob,Hopper,20,645000
993903,Jacob,Hopper,21,661000
993903,Jacob,Hopper,22,661000
993903,Jacob,Hopper,23,661000
993903,Jacob,Hopper,24,661000
250298,Shaun,Grigg,1,556000
250298,Shaun,Grigg,2,556000
250298,Shaun,Grigg,3,556000
250298,Shaun,Grigg,4,556000
250298,Shaun,Grigg,5,556000
250298,Shaun,Grigg,6,556000
250298,Shaun,Grigg,7,556000
250298,Shaun,Grigg,8,556000
250298,Shaun,Grigg,9,556000
250298,Shaun,Grigg,10,556000
250298,Shaun,Grigg,11,556000
250298,Shaun,Grigg,12,556000
250298,Shaun,Grigg,13,556000
250298,Shaun,Grigg,14,556000
250298,Shaun,Grigg,15,556000
250298,Shaun,Grigg,16,556000
250298,Shaun,Grigg,17,556000
250298,Shaun,Grigg,18,556000
250298,Shaun,Grigg,19,556000
250298,Shaun,Grigg,20,556000
250298,Shaun,Grigg,21,556000
250298,Shaun,Grigg,22,556000
250298,Shaun,Grigg,23,556000
250298,Shaun,Grigg,24,556000
294733,Paul,Seedsman,1,577000
294733,Paul,Seedsman,2,577000
294733,Paul,Seedsman,3,572000
294733,Paul,Seedsman,4,548000
294733,Paul,Seedsman,5,548000
294733,Paul,Seedsman,6,548000
294733,Paul,Seedsman,7,548000
294733,Paul,Seedsman,8,548000
294733,Paul,Seedsman,9,548000
294733,Paul,Seedsman,10,548000
294733,Paul,Seedsman,11,514000
294733,Paul,Seedsman,12,477000
294733,Paul,Seedsman,13,451000
294733,Paul,Seedsman,14,449000
294733,Paul,Seedsman,15,449000
294733,Paul,Seedsman,16,471000
294733,Paul,Seedsman,17,462000
294733,Paul,Seedsman,18,457000
294733,Paul,Seedsman,19,467000
294733,Paul,Seedsman,20,472000
294733,Paul,Seedsman,21,472000
294733,Paul,Seedsman,22,472000
294733,Paul,Seedsman,23,498000
294733,Paul,Seedsman,24,537000
298210,Christian,Petracca,1,585000
298210,Christian,Petracca,2,568000
298210,Christian,Petracca,3,549000
298210,Christian,Petracca,4,532000
298210,Christian,Petracca,5,528000
298210,Christian,Petracca,6,531000
298210,Christian,Petracca,7,516000
298210,Christian,Petracca,8,488000
298210,Christian,Petracca,9,476000
298210,Christian,Petracca,10,472000
298210,Christian,Petracca,11,478000
298210,Christian,Petracca,12,493000
298210,Christian,Petracca,13,509000
298210,Christian,Petracca,14,509000
298210,Christian,Petracca,15,531000
298210,Christian,Petracca,16,544000
298210,Christian,Petracca,17,551000
298210,Christian,Petracca,18,560000
298210,Christian,Petracca,19,547000
298210,Christian,Petracca,20,535000
298210,Christian,Petracca,21,521000
298210,Christian,Petracca,22,518000
298210,Christian,Petracca,23,519000
298210,Christian,Petracca,24,532000
290826,Jamie,Cripps,1,590000
290826,Jamie,Cripps,2,590000
290826,Jamie,Cripps,3,590000
290826,Jamie,Cripps,4,584000
290826,Jamie,Cripps,5,580000
290826,Jamie,Cripps,6,542000
290826,Jamie,Cripps,7,492000
290826,Jamie,Cripps,8,467000
290826,Jamie,Cripps,9,464000
290826,Jamie,Cripps,10,464000
290826,Jamie,Cripps,11,473000
290826,Jamie,Cripps,12,494000
290826,Jamie,Cripps,13,490000
290826,Jamie,Cripps,14,490000
290826,Jamie,Cripps,15,495000
290826,Jamie,Cripps,16,499000
290826,Jamie,Cripps,17,507000
290826,Jamie,Cripps,18,475000
290826,Jamie,Cripps,19,475000
290826,Jamie,Cripps,20,475000
290826,Jamie,Cripps,21,475000
290826,Jamie,Cripps,22,445000
290826,Jamie,Cripps,23,425000
290826,Jamie,Cripps,24,401000
291748,Brodie,Smith,1,439000
291748,Brodie,Smith,2,447000
291748,Brodie,Smith,3,469000
291748,Brodie,Smith,4,487000
291748,Brodie,Smith,5,498000
291748,Brodie,Smith,6,515000
291748,Brodie,Smith,7,543000
291748,Brodie,Smith,8,558000
291748,Brodie,Smith,9,562000
291748,Brodie,Smith,10,568000
291748,Brodie,Smith,11,567000
291748,Brodie,Smith,12,577000
291748,Brodie,Smith,13,559000
291748,Brodie,Smith,14,548000
291748,Brodie,Smith,15,548000
291748,Brodie,Smith,16,528000
291748,Brodie,Smith,17,523000
291748,Brodie,Smith,18,524000
291748,Brodie,Smith,19,559000
291748,Brodie,Smith,20,592000
291748,Brodie,Smith,21,620000
291748,Brodie,Smith,22,620000
291748,Brodie,Smith,23,633000
291748,Brodie,Smith,24,640000
290757,Jimmy,Webster,1,572000
290757,Jimmy,Webster,2,560000
290757,Jimmy,Webster,3,537000
290757,Jimmy,Webster,4,516000
290757,Jimmy,Webster,5,492000
290757,Jimmy,Webster,6,481000
290757,Jimmy,Webster,7,470000
290757,Jimmy,Webster,8,442000
290757,Jimmy,Webster,9,426000
290757,Jimmy,Webster,10,426000
290757,Jimmy,Webster,11,426000
290757,Jimmy,Webster,12,426000
290757,Jimmy,Webster,13,426000
290757,Jimmy,Webster,14,426000
290757,Jimmy,Webster,15,426000
290757,Jimmy,Webster,16,426000
290757,Jimmy,Webster,17,426000
290757,Jimmy,Webster,18,426000
290757,Jimmy,Webster,19,426000
290757,Jimmy,Webster,20,426000
290757,Jimmy,Webster,21,426000
290757,Jimmy,Webster,22,426000
290757,Jimmy,Webster,23,426000
290757,Jimmy,Webster,24,426000
261314,David,Myers,1,567000
261314,David,Myers,2,552000
261314,David,Myers,3,540000
261314,David,Myers,4,540000
261314,David,Myers,5,519000
261314,David,Myers,6,496000
261314,David,Myers,7,467000
261314,David,Myers,8,467000
261314,David,Myers,9,429000
261314,David,Myers,10,429000
261314,David,Myers,11,429000
261314,David,Myers,12,429000
261314,David,Myers,13,429000
261314,David,Myers,14,429000
261314,David,Myers,15,429000
261314,David,Myers,16,429000
261314,David,Myers,17,429000
261314,David,Myers,18,429000
261314,David,Myers,19,429000
261314,David,Myers,20,429000
261314,David,Myers,21,429000
261314,David,Myers,22,401000
261314,David,Myers,23,401000
261314,David,Myers,24,401000
992462,Daniel,Howe,1,560000
992462,Daniel,Howe,2,560000
992462,Daniel,Howe,3,560000
992462,Daniel,Howe,4,560000
992462,Daniel,Howe,5,557000
992462,Daniel,Howe,6,558000
992462,Daniel,Howe,7,557000
992462,Daniel,Howe,8,544000
992462,Daniel,Howe,9,544000
992462,Daniel,Howe,10,544000
992462,Daniel,Howe,11,544000
992462,Daniel,Howe,12,544000
992462,Daniel,Howe,13,544000
992462,Daniel,Howe,14,544000
992462,Daniel,Howe,15,544000
992462,Daniel,Howe,16,525000
992462,Daniel,Howe,17,489000
992462,Daniel,Howe,18,475000
992462,Daniel,Howe,19,488000
992462,Daniel,Howe,20,491000
992462,Daniel,Howe,21,490000
992462,Daniel,Howe,22,474000
992462,Daniel,Howe,23,474000
992462,Daniel,Howe,24,449000
998133,Jarrod,Berry,1,559000
998133,Jarrod,Berry,2,565000
998133,Jarrod,Berry,3,583000
998133,Jarrod,Berry,4,588000
998133,Jarrod,Berry,5,597000
998133,Jarrod,Berry,6,600000
998133,Jarrod,Berry,7,599000
998133,Jarrod,Berry,8,597000
998133,Jarrod,Berry,9,581000
998133,Jarrod,Berry,10,564000
998133,Jarrod,Berry,11,564000
998133,Jarrod,Berry,12,564000
998133,Jarrod,Berry,13,564000
998133,Jarrod,Berry,14,564000
998133,Jarrod,Berry,15,564000
998133,Jarrod,Berry,16,539000
998133,Jarrod,Berry,17,523000
998133,Jarrod,Berry,18,505000
998133,Jarrod,Berry,19,489000
998133,Jarrod,Berry,20,481000
998133,Jarrod,Berry,21,488000
998133,Jarrod,Berry,22,520000
998133,Jarrod,Berry,23,537000
998133,Jarrod,Berry,24,541000
290117,Dan,Hannebery,1,434000
290117,Dan,Hannebery,2,434000
290117,Dan,Hannebery,3,434000
290117,Dan,Hannebery,4,434000
290117,Dan,Hannebery,5,434000
290117,Dan,Hannebery,6,434000
290117,Dan,Hannebery,7,434000
290117,Dan,Hannebery,8,434000
290117,Dan,Hannebery,9,434000
290117,Dan,Hannebery,10,434000
290117,Dan,Hannebery,11,434000
290117,Dan,Hannebery,12,434000
290117,Dan,Hannebery,13,434000
290117,Dan,Hannebery,14,434000
290117,Dan,Hannebery,15,455000
290117,Dan,Hannebery,16,480000
290117,Dan,Hannebery,17,480000
290117,Dan,Hannebery,18,480000
290117,Dan,Hannebery,19,480000
290117,Dan,Hannebery,20,480000
290117,Dan,Hannebery,21,480000
290117,Dan,Hannebery,22,521000
290117,Dan,Hannebery,23,554000
290117,Dan,Hannebery,24,582000
297907,Nic,Newman,1,552000
297907,Nic,Newman,2,575000
297907,Nic,Newman,3,582000
297907,Nic,Newman,4,586000
297907,Nic,Newman,5,587000
297907,Nic,Newman,6,588000
297907,Nic,Newman,7,575000
297907,Nic,Newman,8,575000
297907,Nic,Newman,9,575000
297907,Nic,Newman,10,585000
297907,Nic,Newman,11,594000
297907,Nic,Newman,12,597000
297907,Nic,Newman,13,592000
297907,Nic,Newman,14,576000
297907,Nic,Newman,15,576000
297907,Nic,Newman,16,575000
297907,Nic,Newman,17,590000
297907,Nic,Newman,18,626000
297907,Nic,Newman,19,649000
297907,Nic,Newman,20,648000
297907,Nic,Newman,21,665000
297907,Nic,Newman,22,679000
297907,Nic,Newman,23,691000
297907,Nic,Newman,24,684000
290623,Josh,Caddy,1,576000
290623,Josh,Caddy,2,576000
290623,Josh,Caddy,3,576000
290623,Josh,Caddy,4,576000
290623,Josh,Caddy,5,556000
290623,Josh,Caddy,6,539000
290623,Josh,Caddy,7,525000
290623,Josh,Caddy,8,502000
290623,Josh,Caddy,9,508000
290623,Josh,Caddy,10,513000
290623,Josh,Caddy,11,525000
290623,Josh,Caddy,12,533000
290623,Josh,Caddy,13,534000
290623,Josh,Caddy,14,518000
290623,Josh,Caddy,15,518000
290623,Josh,Caddy,16,503000
290623,Josh,Caddy,17,503000
290623,Josh,Caddy,18,503000
290623,Josh,Caddy,19,503000
290623,Josh,Caddy,20,503000
290623,Josh,Caddy,21,481000
290623,Josh,Caddy,22,473000
290623,Josh,Caddy,23,458000
290623,Josh,Caddy,24,458000
291526,Luke,Dahlhaus,1,570000
291526,Luke,Dahlhaus,2,581000
291526,Luke,Dahlhaus,3,603000
291526,Luke,Dahlhaus,4,624000
291526,Luke,Dahlhaus,5,608000
291526,Luke,Dahlhaus,6,600000
291526,Luke,Dahlhaus,7,573000
291526,Luke,Dahlhaus,8,562000
291526,Luke,Dahlhaus,9,552000
291526,Luke,Dahlhaus,10,543000
291526,Luke,Dahlhaus,11,542000
291526,Luke,Dahlhaus,12,544000
291526,Luke,Dahlhaus,13,554000
291526,Luke,Dahlhaus,14,554000
291526,Luke,Dahlhaus,15,538000
291526,Luke,Dahlhaus,16,527000
291526,Luke,Dahlhaus,17,512000
291526,Luke,Dahlhaus,18,496000
291526,Luke,Dahlhaus,19,474000
291526,Luke,Dahlhaus,20,456000
291526,Luke,Dahlhaus,21,456000
291526,Luke,Dahlhaus,22,447000
291526,Luke,Dahlhaus,23,455000
291526,Luke,Dahlhaus,24,485000
996731,Charlie,Curnow,1,536000
996731,Charlie,Curnow,2,516000
996731,Charlie,Curnow,3,463000
996731,Charlie,Curnow,4,463000
996731,Charlie,Curnow,5,445000
996731,Charlie,Curnow,6,445000
996731,Charlie,Curnow,7,445000
996731,Charlie,Curnow,8,440000
996731,Charlie,Curnow,9,437000
996731,Charlie,Curnow,10,437000
996731,Charlie,Curnow,11,451000
996731,Charlie,Curnow,12,462000
996731,Charlie,Curnow,13,476000
996731,Charlie,Curnow,14,514000
996731,Charlie,Curnow,15,514000
996731,Charlie,Curnow,16,500000
996731,Charlie,Curnow,17,500000
996731,Charlie,Curnow,18,500000
996731,Charlie,Curnow,19,500000
996731,Charlie,Curnow,20,500000
996731,Charlie,Curnow,21,500000
996731,Charlie,Curnow,22,500000
996731,Charlie,Curnow,23,500000
996731,Charlie,Curnow,24,500000
220047,Luke,Hodge,1,563000
220047,Luke,Hodge,2,558000
220047,Luke,Hodge,3,544000
220047,Luke,Hodge,4,524000
220047,Luke,Hodge,5,506000
220047,Luke,Hodge,6,505000
220047,Luke,Hodge,7,495000
220047,Luke,Hodge,8,474000
220047,Luke,Hodge,9,450000
220047,Luke,Hodge,10,450000
220047,Luke,Hodge,11,425000
220047,Luke,Hodge,12,422000
220047,Luke,Hodge,13,423000
220047,Luke,Hodge,14,423000
220047,Luke,Hodge,15,428000
220047,Luke,Hodge,16,435000
220047,Luke,Hodge,17,452000
220047,Luke,Hodge,18,452000
220047,Luke,Hodge,19,466000
220047,Luke,Hodge,20,477000
220047,Luke,Hodge,21,475000
220047,Luke,Hodge,22,463000
220047,Luke,Hodge,23,450000
220047,Luke,Hodge,24,453000
291861,Jed,Anderson,1,552000
291861,Jed,Anderson,2,552000
291861,Jed,Anderson,3,552000
291861,Jed,Anderson,4,552000
291861,Jed,Anderson,5,545000
291861,Jed,Anderson,6,545000
291861,Jed,Anderson,7,551000
291861,Jed,Anderson,8,566000
291861,Jed,Anderson,9,551000
291861,Jed,Anderson,10,560000
291861,Jed,Anderson,11,557000
291861,Jed,Anderson,12,553000
291861,Jed,Anderson,13,546000
291861,Jed,Anderson,14,552000
291861,Jed,Anderson,15,552000
291861,Jed,Anderson,16,567000
291861,Jed,Anderson,17,579000
291861,Jed,Anderson,18,573000
291861,Jed,Anderson,19,557000
291861,Jed,Anderson,20,535000
291861,Jed,Anderson,21,535000
291861,Jed,Anderson,22,522000
291861,Jed,Anderson,23,502000
291861,Jed,Anderson,24,502000
294828,Josh,Jenkins,1,561000
294828,Josh,Jenkins,2,555000
294828,Josh,Jenkins,3,560000
294828,Josh,Jenkins,4,547000
294828,Josh,Jenkins,5,528000
294828,Josh,Jenkins,6,528000
294828,Josh,Jenkins,7,528000
294828,Josh,Jenkins,8,528000
294828,Josh,Jenkins,9,528000
294828,Josh,Jenkins,10,528000
294828,Josh,Jenkins,11,528000
294828,Josh,Jenkins,12,522000
294828,Josh,Jenkins,13,522000
294828,Josh,Jenkins,14,535000
294828,Josh,Jenkins,15,535000
294828,Josh,Jenkins,16,535000
294828,Josh,Jenkins,17,527000
294828,Josh,Jenkins,18,537000
294828,Josh,Jenkins,19,537000
294828,Josh,Jenkins,20,524000
294828,Josh,Jenkins,21,524000
294828,Josh,Jenkins,22,524000
294828,Josh,Jenkins,23,524000
294828,Josh,Jenkins,24,524000
296735,Aaron,Hall,1,626000
296735,Aaron,Hall,2,623000
296735,Aaron,Hall,3,631000
296735,Aaron,Hall,4,627000
296735,Aaron,Hall,5,614000
296735,Aaron,Hall,6,590000
296735,Aaron,Hall,7,573000
296735,Aaron,Hall,8,573000
296735,Aaron,Hall,9,573000
296735,Aaron,Hall,10,573000
296735,Aaron,Hall,11,573000
296735,Aaron,Hall,12,573000
296735,Aaron,Hall,13,573000
296735,Aaron,Hall,14,573000
296735,Aaron,Hall,15,573000
296735,Aaron,Hall,16,573000
296735,Aaron,Hall,17,573000
296735,Aaron,Hall,18,573000
296735,Aaron,Hall,19,573000
296735,Aaron,Hall,20,573000
296735,Aaron,Hall,21,573000
296735,Aaron,Hall,22,573000
296735,Aaron,Hall,23,573000
296735,Aaron,Hall,24,573000
296334,Orazio,Fantasia,1,577000
296334,Orazio,Fantasia,2,553000
296334,Orazio,Fantasia,3,518000
296334,Orazio,Fantasia,4,514000
296334,Orazio,Fantasia,5,495000
296334,Orazio,Fantasia,6,502000
296334,Orazio,Fantasia,7,502000
296334,Orazio,Fantasia,8,502000
296334,Orazio,Fantasia,9,507000
296334,Orazio,Fantasia,10,507000
296334,Orazio,Fantasia,11,507000
296334,Orazio,Fantasia,12,507000
296334,Orazio,Fantasia,13,507000
296334,Orazio,Fantasia,14,508000
296334,Orazio,Fantasia,15,480000
296334,Orazio,Fantasia,16,447000
296334,Orazio,Fantasia,17,410000
296334,Orazio,Fantasia,18,373000
296334,Orazio,Fantasia,19,373000
296334,Orazio,Fantasia,20,373000
296334,Orazio,Fantasia,21,350000
296334,Orazio,Fantasia,22,327000
296334,Orazio,Fantasia,23,318000
296334,Orazio,Fantasia,24,318000
290838,Jack,Darling,1,557000
290838,Jack,Darling,2,551000
290838,Jack,Darling,3,545000
290838,Jack,Darling,4,514000
290838,Jack,Darling,5,497000
290838,Jack,Darling,6,455000
290838,Jack,Darling,7,407000
290838,Jack,Darling,8,396000
290838,Jack,Darling,9,393000
290838,Jack,Darling,10,393000
290838,Jack,Darling,11,419000
290838,Jack,Darling,12,460000
290838,Jack,Darling,13,478000
290838,Jack,Darling,14,478000
290838,Jack,Darling,15,475000
290838,Jack,Darling,16,492000
290838,Jack,Darling,17,505000
290838,Jack,Darling,18,509000
290838,Jack,Darling,19,528000
290838,Jack,Darling,20,556000
290838,Jack,Darling,21,563000
290838,Jack,Darling,22,587000
290838,Jack,Darling,23,583000
290838,Jack,Darling,24,556000
240336,Brett,Deledio,1,559000
240336,Brett,Deledio,2,561000
240336,Brett,Deledio,3,552000
240336,Brett,Deledio,4,552000
240336,Brett,Deledio,5,552000
240336,Brett,Deledio,6,552000
240336,Brett,Deledio,7,552000
240336,Brett,Deledio,8,552000
240336,Brett,Deledio,9,552000
240336,Brett,Deledio,10,549000
240336,Brett,Deledio,11,539000
240336,Brett,Deledio,12,531000
240336,Brett,Deledio,13,518000
240336,Brett,Deledio,14,517000
240336,Brett,Deledio,15,517000
240336,Brett,Deledio,16,517000
240336,Brett,Deledio,17,533000
240336,Brett,Deledio,18,535000
240336,Brett,Deledio,19,519000
240336,Brett,Deledio,20,519000
240336,Brett,Deledio,21,520000
240336,Brett,Deledio,22,499000
240336,Brett,Deledio,23,499000
240336,Brett,Deledio,24,499000
298630,Kyle,Langford,1,582000
298630,Kyle,Langford,2,582000
298630,Kyle,Langford,3,564000
298630,Kyle,Langford,4,564000
298630,Kyle,Langford,5,564000
298630,Kyle,Langford,6,564000
298630,Kyle,Langford,7,564000
298630,Kyle,Langford,8,546000
298630,Kyle,Langford,9,546000
298630,Kyle,Langford,10,533000
298630,Kyle,Langford,11,537000
298630,Kyle,Langford,12,535000
298630,Kyle,Langford,13,535000
298630,Kyle,Langford,14,537000
298630,Kyle,Langford,15,530000
298630,Kyle,Langford,16,535000
298630,Kyle,Langford,17,536000
298630,Kyle,Langford,18,524000
298630,Kyle,Langford,19,495000
298630,Kyle,Langford,20,468000
298630,Kyle,Langford,21,438000
298630,Kyle,Langford,22,434000
298630,Kyle,Langford,23,441000
298630,Kyle,Langford,24,448000
1003029,Brayden,Sier,1,515000
1003029,Brayden,Sier,2,515000
1003029,Brayden,Sier,3,515000
1003029,Brayden,Sier,4,515000
1003029,Brayden,Sier,5,515000
1003029,Brayden,Sier,6,515000
1003029,Brayden,Sier,7,515000
1003029,Brayden,Sier,8,515000
1003029,Brayden,Sier,9,515000
1003029,Brayden,Sier,10,515000
1003029,Brayden,Sier,11,515000
1003029,Brayden,Sier,12,515000
1003029,Brayden,Sier,13,526000
1003029,Brayden,Sier,14,526000
1003029,Brayden,Sier,15,521000
1003029,Brayden,Sier,16,481000
1003029,Brayden,Sier,17,437000
1003029,Brayden,Sier,18,398000
1003029,Brayden,Sier,19,373000
1003029,Brayden,Sier,20,373000
1003029,Brayden,Sier,21,373000
1003029,Brayden,Sier,22,373000
1003029,Brayden,Sier,23,373000
1003029,Brayden,Sier,24,373000
1001448,Rupert,Wills,1,325000
1001448,Rupert,Wills,2,325000
1001448,Rupert,Wills,3,325000
1001448,Rupert,Wills,4,325000
1001448,Rupert,Wills,5,325000
1001448,Rupert,Wills,6,325000
1001448,Rupert,Wills,7,325000
1001448,Rupert,Wills,8,325000
1001448,Rupert,Wills,9,329000
1001448,Rupert,Wills,10,347000
1001448,Rupert,Wills,11,355000
1001448,Rupert,Wills,12,355000
1001448,Rupert,Wills,13,355000
1001448,Rupert,Wills,14,355000
1001448,Rupert,Wills,15,355000
1001448,Rupert,Wills,16,355000
1001448,Rupert,Wills,17,355000
1001448,Rupert,Wills,18,355000
1001448,Rupert,Wills,19,355000
1001448,Rupert,Wills,20,355000
1001448,Rupert,Wills,21,376000
1001448,Rupert,Wills,22,398000
1001448,Rupert,Wills,23,423000
1001448,Rupert,Wills,24,438000
270928,Scott,Selwood,1,519000
270928,Scott,Selwood,2,519000
270928,Scott,Selwood,3,519000
270928,Scott,Selwood,4,519000
270928,Scott,Selwood,5,519000
270928,Scott,Selwood,6,519000
270928,Scott,Selwood,7,519000
270928,Scott,Selwood,8,519000
270928,Scott,Selwood,9,519000
270928,Scott,Selwood,10,519000
270928,Scott,Selwood,11,519000
270928,Scott,Selwood,12,519000
270928,Scott,Selwood,13,519000
270928,Scott,Selwood,14,519000
270928,Scott,Selwood,15,519000
270928,Scott,Selwood,16,519000
270928,Scott,Selwood,17,519000
270928,Scott,Selwood,18,519000
270928,Scott,Selwood,19,519000
270928,Scott,Selwood,20,527000
270928,Scott,Selwood,21,531000
270928,Scott,Selwood,22,531000
270928,Scott,Selwood,23,531000
270928,Scott,Selwood,24,531000
290815,Tom,Nicholls,1,242000
290815,Tom,Nicholls,2,242000
290815,Tom,Nicholls,3,242000
290815,Tom,Nicholls,4,242000
290815,Tom,Nicholls,5,242000
290815,Tom,Nicholls,6,242000
290815,Tom,Nicholls,7,242000
290815,Tom,Nicholls,8,242000
290815,Tom,Nicholls,9,242000
290815,Tom,Nicholls,10,242000
290815,Tom,Nicholls,11,242000
290815,Tom,Nicholls,12,242000
290815,Tom,Nicholls,13,242000
290815,Tom,Nicholls,14,242000
290815,Tom,Nicholls,15,242000
290815,Tom,Nicholls,16,242000
290815,Tom,Nicholls,17,242000
290815,Tom,Nicholls,18,242000
290815,Tom,Nicholls,19,242000
290815,Tom,Nicholls,20,242000
290815,Tom,Nicholls,21,242000
290815,Tom,Nicholls,22,242000
290815,Tom,Nicholls,23,242000
290815,Tom,Nicholls,24,242000
998659,Luke,Ryan,1,558000
998659,Luke,Ryan,2,550000
998659,Luke,Ryan,3,531000
998659,Luke,Ryan,4,554000
998659,Luke,Ryan,5,563000
998659,Luke,Ryan,6,571000
998659,Luke,Ryan,7,578000
998659,Luke,Ryan,8,597000
998659,Luke,Ryan,9,594000
998659,Luke,Ryan,10,584000
998659,Luke,Ryan,11,592000
998659,Luke,Ryan,12,585000
998659,Luke,Ryan,13,585000
998659,Luke,Ryan,14,570000
998659,Luke,Ryan,15,556000
998659,Luke,Ryan,16,537000
998659,Luke,Ryan,17,503000
998659,Luke,Ryan,18,500000
998659,Luke,Ryan,19,521000
998659,Luke,Ryan,20,520000
998659,Luke,Ryan,21,520000
998659,Luke,Ryan,22,520000
998659,Luke,Ryan,23,520000
998659,Luke,Ryan,24,520000
281085,Steven,May,1,548000
281085,Steven,May,2,548000
281085,Steven,May,3,511000
281085,Steven,May,4,511000
281085,Steven,May,5,511000
281085,Steven,May,6,511000
281085,Steven,May,7,511000
281085,Steven,May,8,511000
281085,Steven,May,9,511000
281085,Steven,May,10,511000
281085,Steven,May,11,511000
281085,Steven,May,12,511000
281085,Steven,May,13,485000
281085,Steven,May,14,485000
281085,Steven,May,15,470000
281085,Steven,May,16,464000
281085,Steven,May,17,456000
281085,Steven,May,18,450000
281085,Steven,May,19,437000
281085,Steven,May,20,437000
281085,Steven,May,21,437000
281085,Steven,May,22,423000
281085,Steven,May,23,423000
281085,Steven,May,24,423000
292145,Tom,Jonas,1,545000
292145,Tom,Jonas,2,524000
292145,Tom,Jonas,3,506000
292145,Tom,Jonas,4,482000
292145,Tom,Jonas,5,479000
292145,Tom,Jonas,6,467000
292145,Tom,Jonas,7,467000
292145,Tom,Jonas,8,467000
292145,Tom,Jonas,9,467000
292145,Tom,Jonas,10,467000
292145,Tom,Jonas,11,466000
292145,Tom,Jonas,12,483000
292145,Tom,Jonas,13,483000
292145,Tom,Jonas,14,495000
292145,Tom,Jonas,15,479000
292145,Tom,Jonas,16,466000
292145,Tom,Jonas,17,448000
292145,Tom,Jonas,18,440000
292145,Tom,Jonas,19,450000
292145,Tom,Jonas,20,466000
292145,Tom,Jonas,21,458000
292145,Tom,Jonas,22,461000
292145,Tom,Jonas,23,446000
292145,Tom,Jonas,24,428000
990882,Wayne,Milera,1,546000
990882,Wayne,Milera,2,553000
990882,Wayne,Milera,3,567000
990882,Wayne,Milera,4,585000
990882,Wayne,Milera,5,596000
990882,Wayne,Milera,6,576000
990882,Wayne,Milera,7,576000
990882,Wayne,Milera,8,576000
990882,Wayne,Milera,9,576000
990882,Wayne,Milera,10,576000
990882,Wayne,Milera,11,562000
990882,Wayne,Milera,12,553000
990882,Wayne,Milera,13,561000
990882,Wayne,Milera,14,558000
990882,Wayne,Milera,15,558000
990882,Wayne,Milera,16,558000
990882,Wayne,Milera,17,547000
990882,Wayne,Milera,18,547000
990882,Wayne,Milera,19,539000
990882,Wayne,Milera,20,535000
990882,Wayne,Milera,21,537000
990882,Wayne,Milera,22,529000
990882,Wayne,Milera,23,503000
990882,Wayne,Milera,24,481000
240302,Grant,Birchall,1,350000
240302,Grant,Birchall,2,350000
240302,Grant,Birchall,3,350000
240302,Grant,Birchall,4,350000
240302,Grant,Birchall,5,350000
240302,Grant,Birchall,6,350000
240302,Grant,Birchall,7,350000
240302,Grant,Birchall,8,350000
240302,Grant,Birchall,9,350000
240302,Grant,Birchall,10,350000
240302,Grant,Birchall,11,350000
240302,Grant,Birchall,12,350000
240302,Grant,Birchall,13,350000
240302,Grant,Birchall,14,350000
240302,Grant,Birchall,15,350000
240302,Grant,Birchall,16,350000
240302,Grant,Birchall,17,350000
240302,Grant,Birchall,18,367000
240302,Grant,Birchall,19,367000
240302,Grant,Birchall,20,389000
240302,Grant,Birchall,21,408000
240302,Grant,Birchall,22,408000
240302,Grant,Birchall,23,408000
240302,Grant,Birchall,24,408000
230253,Jarrad,McVeigh,1,572000
230253,Jarrad,McVeigh,2,558000
230253,Jarrad,McVeigh,3,544000
230253,Jarrad,McVeigh,4,541000
230253,Jarrad,McVeigh,5,541000
230253,Jarrad,McVeigh,6,541000
230253,Jarrad,McVeigh,7,541000
230253,Jarrad,McVeigh,8,541000
230253,Jarrad,McVeigh,9,541000
230253,Jarrad,McVeigh,10,541000
230253,Jarrad,McVeigh,11,541000
230253,Jarrad,McVeigh,12,522000
230253,Jarrad,McVeigh,13,501000
230253,Jarrad,McVeigh,14,501000
230253,Jarrad,McVeigh,15,501000
230253,Jarrad,McVeigh,16,501000
230253,Jarrad,McVeigh,17,501000
230253,Jarrad,McVeigh,18,501000
230253,Jarrad,McVeigh,19,501000
230253,Jarrad,McVeigh,20,501000
230253,Jarrad,McVeigh,21,501000
230253,Jarrad,McVeigh,22,501000
230253,Jarrad,McVeigh,23,501000
230253,Jarrad,McVeigh,24,472000
291978,Harry,Cunningham,1,544000
291978,Harry,Cunningham,2,548000
291978,Harry,Cunningham,3,551000
291978,Harry,Cunningham,4,549000
291978,Harry,Cunningham,5,577000
291978,Harry,Cunningham,6,614000
291978,Harry,Cunningham,7,632000
291978,Harry,Cunningham,8,612000
291978,Harry,Cunningham,9,612000
291978,Harry,Cunningham,10,612000
291978,Harry,Cunningham,11,612000
291978,Harry,Cunningham,12,612000
291978,Harry,Cunningham,13,612000
291978,Harry,Cunningham,14,612000
291978,Harry,Cunningham,15,612000
291978,Harry,Cunningham,16,612000
291978,Harry,Cunningham,17,589000
291978,Harry,Cunningham,18,548000
291978,Harry,Cunningham,19,548000
291978,Harry,Cunningham,20,548000
291978,Harry,Cunningham,21,548000
291978,Harry,Cunningham,22,548000
291978,Harry,Cunningham,23,548000
291978,Harry,Cunningham,24,548000
290799,Tom,Liberatore,1,392000
290799,Tom,Liberatore,2,412000
290799,Tom,Liberatore,3,454000
290799,Tom,Liberatore,4,514000
290799,Tom,Liberatore,5,570000
