id,first_name,last_name,round,score
280944,Jack,Ziebell,16,111
280944,Jack,Ziebell,15,120
280944,Jack,Ziebell,13,82
280944,Jack,Ziebell,12,145
280944,Jack,Ziebell,11,104
280944,Jack,Ziebell,10,48
280944,Jack,Ziebell,9,155
280944,Jack,Ziebell,8,75
280944,Jack,Ziebell,7,105
280944,Jack,Ziebell,6,100
280944,Jack,Ziebell,5,32
280944,Jack,Ziebell,4,67
280944,Jack,Ziebell,3,104
280944,Jack,Ziebell,2,74
280944,Jack,Ziebell,1,57
240359,Dale,Thomas,23,77
240359,Dale,Thomas,22,71
240359,Dale,Thomas,21,130
240359,Dale,Thomas,19,90
240359,Dale,Thomas,18,78
240359,Dale,Thomas,17,64
240359,Dale,Thomas,16,72
240359,Dale,Thomas,15,86
240359,Dale,Thomas,13,78
240359,Dale,Thomas,12,69
240359,Dale,Thomas,10,62
240359,Dale,Thomas,9,65
240359,Dale,Thomas,8,80
240359,Dale,Thomas,7,94
240359,Dale,Thomas,6,106
240359,Dale,Thomas,5,46
240359,Dale,Thomas,4,96
240359,Dale,Thomas,3,64
240359,Dale,Thomas,2,73
240359,Dale,Thomas,1,90
250395,Jack,Riewoldt,23,89
250395,Jack,Riewoldt,22,77
250395,Jack,Riewoldt,21,39
250395,Jack,Riewoldt,20,63
250395,Jack,Riewoldt,19,49
250395,Jack,Riewoldt,18,66
250395,Jack,Riewoldt,17,54
250395,Jack,Riewoldt,6,78
250395,Jack,Riewoldt,2,38
250395,Jack,Riewoldt,1,32
270732,Matthew,Suckling,23,116
270732,Matthew,Suckling,22,89
270732,Matthew,Suckling,21,79
270732,Matthew,Suckling,20,75
270732,Matthew,Suckling,18,85
270732,Matthew,Suckling,17,76
270732,Matthew,Suckling,16,55
270732,Matthew,Suckling,15,63
270732,Matthew,Suckling,14,112
270732,Matthew,Suckling,13,91
270732,Matthew,Suckling,11,86
270732,Matthew,Suckling,10,73
270732,Matthew,Suckling,9,41
270732,Matthew,Suckling,8,98
270732,Matthew,Suckling,4,108
270732,Matthew,Suckling,3,79
270732,Matthew,Suckling,2,119
270732,Matthew,Suckling,1,79
291313,Jeremy,Howe,23,50
291313,Jeremy,Howe,22,98
291313,Jeremy,Howe,21,84
291313,Jeremy,Howe,20,92
291313,Jeremy,Howe,19,71
291313,Jeremy,Howe,18,81
291313,Jeremy,Howe,14,22
291313,Jeremy,Howe,12,74
291313,Jeremy,Howe,11,92
291313,Jeremy,Howe,10,44
291313,Jeremy,Howe,9,48
291313,Jeremy,Howe,8,80
291313,Jeremy,Howe,7,27
291313,Jeremy,Howe,6,98
291313,Jeremy,Howe,5,43
291313,Jeremy,Howe,4,56
291313,Jeremy,Howe,3,87
291313,Jeremy,Howe,2,100
291313,Jeremy,Howe,1,72
280858,Shane,Savage,23,59
280858,Shane,Savage,22,46
280858,Shane,Savage,21,94
280858,Shane,Savage,20,88
280858,Shane,Savage,19,54
280858,Shane,Savage,18,92
280858,Shane,Savage,17,110
280858,Shane,Savage,16,69
280858,Shane,Savage,15,86
280858,Shane,Savage,14,62
280858,Shane,Savage,13,63
280858,Shane,Savage,11,54
280858,Shane,Savage,10,62
280858,Shane,Savage,9,103
280858,Shane,Savage,8,96
280858,Shane,Savage,7,78
280858,Shane,Savage,6,119
280858,Shane,Savage,5,101
280858,Shane,Savage,4,90
280858,Shane,Savage,3,76
280858,Shane,Savage,2,60
280858,Shane,Savage,1,61
290627,Dion,Prestia,23,89
290627,Dion,Prestia,22,104
290627,Dion,Prestia,21,113
290627,Dion,Prestia,20,105
290627,Dion,Prestia,19,119
290627,Dion,Prestia,18,110
290627,Dion,Prestia,17,81
290627,Dion,Prestia,16,118
290627,Dion,Prestia,15,110
290627,Dion,Prestia,13,130
290627,Dion,Prestia,12,106
290627,Dion,Prestia,11,87
290627,Dion,Prestia,10,104
290627,Dion,Prestia,9,99
290627,Dion,Prestia,8,83
290627,Dion,Prestia,7,72
290627,Dion,Prestia,6,105
290627,Dion,Prestia,5,111
290627,Dion,Prestia,4,76
290627,Dion,Prestia,3,118
290627,Dion,Prestia,2,66
290627,Dion,Prestia,1,80
291962,Chad,Wingard,23,106
291962,Chad,Wingard,22,128
291962,Chad,Wingard,21,105
291962,Chad,Wingard,20,88
291962,Chad,Wingard,19,64
291962,Chad,Wingard,18,68
291962,Chad,Wingard,17,87
291962,Chad,Wingard,11,41
291962,Chad,Wingard,10,85
291962,Chad,Wingard,7,57
291962,Chad,Wingard,6,89
291962,Chad,Wingard,5,61
291962,Chad,Wingard,4,49
291962,Chad,Wingard,3,70
295584,Bradley,Hill,23,78
295584,Bradley,Hill,22,103
295584,Bradley,Hill,21,88
295584,Bradley,Hill,20,104
295584,Bradley,Hill,19,68
295584,Bradley,Hill,18,85
295584,Bradley,Hill,17,114
295584,Bradley,Hill,16,60
295584,Bradley,Hill,15,69
295584,Bradley,Hill,14,100
295584,Bradley,Hill,13,94
295584,Bradley,Hill,11,94
295584,Bradley,Hill,10,111
295584,Bradley,Hill,9,92
295584,Bradley,Hill,8,54
295584,Bradley,Hill,7,75
295584,Bradley,Hill,6,96
295584,Bradley,Hill,5,60
295584,Bradley,Hill,4,71
295584,Bradley,Hill,3,93
295584,Bradley,Hill,2,129
295584,Bradley,Hill,1,113
296190,Jack,Martin,20,54
296190,Jack,Martin,16,87
296190,Jack,Martin,15,55
296190,Jack,Martin,13,92
296190,Jack,Martin,12,86
296190,Jack,Martin,11,73
296190,Jack,Martin,10,98
296190,Jack,Martin,9,79
296190,Jack,Martin,8,82
296190,Jack,Martin,7,120
296190,Jack,Martin,6,71
296190,Jack,Martin,5,86
296190,Jack,Martin,4,55
296190,Jack,Martin,3,110
296190,Jack,Martin,2,112
296190,Jack,Martin,1,75
270919,Tom,Rockliff,23,68
270919,Tom,Rockliff,22,48
270919,Tom,Rockliff,21,71
270919,Tom,Rockliff,20,92
270919,Tom,Rockliff,19,103
270919,Tom,Rockliff,18,90
270919,Tom,Rockliff,17,91
270919,Tom,Rockliff,16,150
270919,Tom,Rockliff,10,91
270919,Tom,Rockliff,9,109
270919,Tom,Rockliff,8,149
270919,Tom,Rockliff,7,69
270919,Tom,Rockliff,6,107
270919,Tom,Rockliff,5,94
270919,Tom,Rockliff,4,132
270919,Tom,Rockliff,3,43
270919,Tom,Rockliff,2,115
270919,Tom,Rockliff,1,166
281091,Hugh,Greenwood,23,72
281091,Hugh,Greenwood,18,49
281091,Hugh,Greenwood,17,115
281091,Hugh,Greenwood,16,76
281091,Hugh,Greenwood,15,83
281091,Hugh,Greenwood,13,91
281091,Hugh,Greenwood,12,41
281091,Hugh,Greenwood,11,86
281091,Hugh,Greenwood,10,112
281091,Hugh,Greenwood,9,49
281091,Hugh,Greenwood,8,93
281091,Hugh,Greenwood,7,89
281091,Hugh,Greenwood,6,71
281091,Hugh,Greenwood,5,69
297406,Tom,Cutler,8,77
297406,Tom,Cutler,7,91
297406,Tom,Cutler,6,73
270896,Trent,Cotchin,23,39
270896,Trent,Cotchin,19,20
270896,Trent,Cotchin,18,85
270896,Trent,Cotchin,17,95
270896,Trent,Cotchin,16,97
270896,Trent,Cotchin,15,58
270896,Trent,Cotchin,12,73
270896,Trent,Cotchin,11,66
270896,Trent,Cotchin,3,66
270896,Trent,Cotchin,2,72
270896,Trent,Cotchin,1,107
280762,Shane,Mumford,23,73
280762,Shane,Mumford,21,37
280762,Shane,Mumford,20,102
280762,Shane,Mumford,19,18
280762,Shane,Mumford,18,25
280762,Shane,Mumford,15,65
280762,Shane,Mumford,13,97
280762,Shane,Mumford,12,58
280762,Shane,Mumford,11,47
280762,Shane,Mumford,10,40
280762,Shane,Mumford,9,66
280762,Shane,Mumford,7,64
280762,Shane,Mumford,6,113
280762,Shane,Mumford,5,80
280762,Shane,Mumford,4,81
280762,Shane,Mumford,3,85
290832,David,Swallow,23,65
290832,David,Swallow,22,94
290832,David,Swallow,21,111
290832,David,Swallow,20,82
290832,David,Swallow,19,90
290832,David,Swallow,18,73
290832,David,Swallow,17,86
290832,David,Swallow,16,106
290832,David,Swallow,15,93
290832,David,Swallow,13,115
290832,David,Swallow,12,84
290832,David,Swallow,11,64
290832,David,Swallow,10,105
290832,David,Swallow,9,73
290832,David,Swallow,8,108
290832,David,Swallow,7,67
290832,David,Swallow,6,93
290832,David,Swallow,5,76
290832,David,Swallow,4,105
290832,David,Swallow,3,52
290832,David,Swallow,2,118
290832,David,Swallow,1,73
261892,Hamish,Hartlett,23,72
261892,Hamish,Hartlett,22,51
261892,Hamish,Hartlett,21,73
261892,Hamish,Hartlett,20,86
261892,Hamish,Hartlett,19,98
261892,Hamish,Hartlett,18,39
261892,Hamish,Hartlett,17,93
261892,Hamish,Hartlett,16,63
261892,Hamish,Hartlett,15,112
261892,Hamish,Hartlett,14,72
261892,Hamish,Hartlett,13,81
296035,Trent,Dumont,23,87
296035,Trent,Dumont,22,99
296035,Trent,Dumont,21,64
296035,Trent,Dumont,20,91
296035,Trent,Dumont,19,110
296035,Trent,Dumont,18,70
296035,Trent,Dumont,17,57
296035,Trent,Dumont,16,84
296035,Trent,Dumont,15,79
296035,Trent,Dumont,13,53
296035,Trent,Dumont,12,90
296035,Trent,Dumont,11,98
296035,Trent,Dumont,10,75
296035,Trent,Dumont,9,99
296035,Trent,Dumont,8,106
296035,Trent,Dumont,7,123
296035,Trent,Dumont,6,67
296035,Trent,Dumont,5,105
296035,Trent,Dumont,4,107
296035,Trent,Dumont,3,105
296035,Trent,Dumont,1,81
270935,Michael,Hurley,23,50
270935,Michael,Hurley,22,67
270935,Michael,Hurley,17,29
270935,Michael,Hurley,16,98
270935,Michael,Hurley,15,53
270935,Michael,Hurley,14,72
270935,Michael,Hurley,13,111
270935,Michael,Hurley,11,111
270935,Michael,Hurley,10,54
270935,Michael,Hurley,9,76
270935,Michael,Hurley,8,95
270935,Michael,Hurley,7,82
270935,Michael,Hurley,6,76
270935,Michael,Hurley,5,106
270935,Michael,Hurley,4,81
270935,Michael,Hurley,3,62
270935,Michael,Hurley,2,103
270935,Michael,Hurley,1,68
294429,Luke,Dunstan,23,94
294429,Luke,Dunstan,22,63
294429,Luke,Dunstan,21,89
294429,Luke,Dunstan,20,76
294429,Luke,Dunstan,19,79
294429,Luke,Dunstan,18,85
294429,Luke,Dunstan,17,98
294429,Luke,Dunstan,16,119
294429,Luke,Dunstan,15,73
294429,Luke,Dunstan,14,71
294429,Luke,Dunstan,13,108
294429,Luke,Dunstan,11,69
294429,Luke,Dunstan,10,85
294429,Luke,Dunstan,9,100
294429,Luke,Dunstan,8,101
294429,Luke,Dunstan,3,90
294429,Luke,Dunstan,2,60
294429,Luke,Dunstan,1,85
997078,Mason,Redman,23,75
997078,Mason,Redman,22,90
997078,Mason,Redman,21,77
997078,Mason,Redman,20,52
997078,Mason,Redman,19,83
997078,Mason,Redman,18,85
997078,Mason,Redman,17,66
997078,Mason,Redman,16,56
997078,Mason,Redman,15,55
997078,Mason,Redman,14,91
997078,Mason,Redman,13,54
997078,Mason,Redman,11,63
997078,Mason,Redman,10,54
997078,Mason,Redman,9,79
997078,Mason,Redman,8,69
997078,Mason,Redman,7,56
997078,Mason,Redman,6,68
997078,Mason,Redman,5,68
997078,Mason,Redman,4,68
280744,Luke,Breust,23,92
280744,Luke,Breust,22,60
280744,Luke,Breust,21,68
280744,Luke,Breust,20,53
280744,Luke,Breust,19,24
280744,Luke,Breust,18,67
280744,Luke,Breust,17,92
280744,Luke,Breust,16,74
280744,Luke,Breust,15,73
280744,Luke,Breust,14,44
280744,Luke,Breust,13,57
280744,Luke,Breust,11,50
280744,Luke,Breust,10,83
280744,Luke,Breust,9,102
280744,Luke,Breust,8,61
280744,Luke,Breust,7,65
280744,Luke,Breust,6,87
280744,Luke,Breust,5,56
280744,Luke,Breust,4,69
280744,Luke,Breust,3,93
280744,Luke,Breust,2,82
280744,Luke,Breust,1,48
291545,Mitch,Wallis,10,64
291545,Mitch,Wallis,9,96
291545,Mitch,Wallis,8,76
291545,Mitch,Wallis,7,86
291545,Mitch,Wallis,6,88
291545,Mitch,Wallis,5,56
291545,Mitch,Wallis,4,71
291545,Mitch,Wallis,3,73
291545,Mitch,Wallis,2,99
291545,Mitch,Wallis,1,84
994185,Jordan,De Goey,19,119
994185,Jordan,De Goey,18,75
994185,Jordan,De Goey,17,83
994185,Jordan,De Goey,16,81
994185,Jordan,De Goey,15,74
994185,Jordan,De Goey,14,71
994185,Jordan,De Goey,12,55
994185,Jordan,De Goey,11,80
994185,Jordan,De Goey,8,110
994185,Jordan,De Goey,7,75
994185,Jordan,De Goey,6,96
994185,Jordan,De Goey,5,78
994185,Jordan,De Goey,4,99
994185,Jordan,De Goey,3,107
994185,Jordan,De Goey,2,91
994185,Jordan,De Goey,1,54
290032,Kane,Lambert,23,75
290032,Kane,Lambert,22,60
290032,Kane,Lambert,21,74
290032,Kane,Lambert,20,77
290032,Kane,Lambert,19,103
290032,Kane,Lambert,18,76
290032,Kane,Lambert,17,95
290032,Kane,Lambert,16,115
290032,Kane,Lambert,15,77
290032,Kane,Lambert,9,94
290032,Kane,Lambert,8,86
290032,Kane,Lambert,7,83
290032,Kane,Lambert,6,101
290032,Kane,Lambert,5,62
290032,Kane,Lambert,4,83
290032,Kane,Lambert,3,142
290032,Kane,Lambert,2,44
290032,Kane,Lambert,1,112
293845,Jeremy,Cameron,23,154
293845,Jeremy,Cameron,21,41
293845,Jeremy,Cameron,19,68
293845,Jeremy,Cameron,18,115
293845,Jeremy,Cameron,17,97
293845,Jeremy,Cameron,16,75
293845,Jeremy,Cameron,15,81
293845,Jeremy,Cameron,13,41
293845,Jeremy,Cameron,12,70
293845,Jeremy,Cameron,11,110
293845,Jeremy,Cameron,10,90
293845,Jeremy,Cameron,9,99
293845,Jeremy,Cameron,8,47
293845,Jeremy,Cameron,7,109
293845,Jeremy,Cameron,6,110
293845,Jeremy,Cameron,5,69
293845,Jeremy,Cameron,4,85
293845,Jeremy,Cameron,3,147
293845,Jeremy,Cameron,2,73
293845,Jeremy,Cameron,1,69
280317,Rhys,Stanley,23,96
280317,Rhys,Stanley,18,64
280317,Rhys,Stanley,17,84
280317,Rhys,Stanley,16,98
280317,Rhys,Stanley,15,74
280317,Rhys,Stanley,14,45
280317,Rhys,Stanley,12,82
280317,Rhys,Stanley,10,88
280317,Rhys,Stanley,8,63
280317,Rhys,Stanley,7,101
280317,Rhys,Stanley,6,110
280317,Rhys,Stanley,5,93
280317,Rhys,Stanley,4,71
280317,Rhys,Stanley,3,82
280317,Rhys,Stanley,2,64
280317,Rhys,Stanley,1,85
294685,Zac,Williams,23,91
294685,Zac,Williams,22,102
294685,Zac,Williams,21,102
294685,Zac,Williams,20,142
294685,Zac,Williams,19,92
294685,Zac,Williams,18,122
294685,Zac,Williams,17,71
294685,Zac,Williams,16,120
294685,Zac,Williams,15,104
294685,Zac,Williams,13,114
294685,Zac,Williams,12,77
294685,Zac,Williams,9,43
294685,Zac,Williams,8,83
294685,Zac,Williams,7,112
294685,Zac,Williams,6,87
294685,Zac,Williams,5,101
294685,Zac,Williams,4,53
294685,Zac,Williams,3,82
294685,Zac,Williams,2,89
294685,Zac,Williams,1,67
297899,James,Harmes,23,103
297899,James,Harmes,22,92
297899,James,Harmes,21,89
297899,James,Harmes,20,77
297899,James,Harmes,19,106
297899,James,Harmes,18,106
297899,James,Harmes,17,101
297899,James,Harmes,16,94
297899,James,Harmes,15,80
297899,James,Harmes,14,74
297899,James,Harmes,12,108
297899,James,Harmes,11,93
297899,James,Harmes,10,87
297899,James,Harmes,9,102
297899,James,Harmes,8,112
297899,James,Harmes,7,117
297899,James,Harmes,6,72
297899,James,Harmes,5,103
297899,James,Harmes,4,76
297899,James,Harmes,3,90
297899,James,Harmes,2,94
297899,James,Harmes,1,91
292511,Zach,Tuohy,23,65
292511,Zach,Tuohy,22,64
292511,Zach,Tuohy,21,70
292511,Zach,Tuohy,20,52
292511,Zach,Tuohy,18,67
292511,Zach,Tuohy,17,50
292511,Zach,Tuohy,16,105
292511,Zach,Tuohy,15,61
292511,Zach,Tuohy,14,101
292511,Zach,Tuohy,12,65
292511,Zach,Tuohy,11,64
292511,Zach,Tuohy,10,78
292511,Zach,Tuohy,9,55
292511,Zach,Tuohy,8,52
292511,Zach,Tuohy,6,75
296359,Christian,Salem,23,61
296359,Christian,Salem,22,58
296359,Christian,Salem,21,91
296359,Christian,Salem,20,67
296359,Christian,Salem,19,82
296359,Christian,Salem,18,123
296359,Christian,Salem,17,73
296359,Christian,Salem,16,87
296359,Christian,Salem,15,112
296359,Christian,Salem,14,84
296359,Christian,Salem,12,104
296359,Christian,Salem,9,74
296359,Christian,Salem,8,103
296359,Christian,Salem,7,97
296359,Christian,Salem,6,76
296359,Christian,Salem,5,117
296359,Christian,Salem,4,98
296359,Christian,Salem,3,67
296359,Christian,Salem,2,90
296359,Christian,Salem,1,128
270938,Tom,Lynch,23,96
270938,Tom,Lynch,22,47
270938,Tom,Lynch,21,57
270938,Tom,Lynch,20,107
270938,Tom,Lynch,19,71
270938,Tom,Lynch,18,112
270938,Tom,Lynch,11,126
270938,Tom,Lynch,9,93
270938,Tom,Lynch,8,95
270938,Tom,Lynch,7,106
270938,Tom,Lynch,6,81
270938,Tom,Lynch,5,100
270938,Tom,Lynch,4,79
270938,Tom,Lynch,3,118
270938,Tom,Lynch,2,71
270938,Tom,Lynch,1,71
294472,Rory,Atkins,21,61
294472,Rory,Atkins,20,83
294472,Rory,Atkins,19,40
294472,Rory,Atkins,18,67
294472,Rory,Atkins,17,123
294472,Rory,Atkins,16,61
294472,Rory,Atkins,15,95
294472,Rory,Atkins,13,127
294472,Rory,Atkins,12,63
294472,Rory,Atkins,11,107
294472,Rory,Atkins,10,76
294472,Rory,Atkins,9,76
294472,Rory,Atkins,8,95
294472,Rory,Atkins,7,60
294472,Rory,Atkins,6,90
294472,Rory,Atkins,5,104
294472,Rory,Atkins,4,81
294472,Rory,Atkins,3,46
294472,Rory,Atkins,2,76
294472,Rory,Atkins,1,97
296420,Alex,Neal-Bullen,23,55
296420,Alex,Neal-Bullen,22,78
296420,Alex,Neal-Bullen,19,74
296420,Alex,Neal-Bullen,18,57
296420,Alex,Neal-Bullen,17,54
296420,Alex,Neal-Bullen,16,82
296420,Alex,Neal-Bullen,15,69
296420,Alex,Neal-Bullen,14,61
296420,Alex,Neal-Bullen,9,39
296420,Alex,Neal-Bullen,7,74
296420,Alex,Neal-Bullen,6,63
296420,Alex,Neal-Bullen,3,43
296420,Alex,Neal-Bullen,2,45
296420,Alex,Neal-Bullen,1,68
261396,Robbie,Gray,23,43
261396,Robbie,Gray,22,63
261396,Robbie,Gray,21,75
261396,Robbie,Gray,20,90
261396,Robbie,Gray,19,78
261396,Robbie,Gray,18,71
261396,Robbie,Gray,17,112
261396,Robbie,Gray,16,104
261396,Robbie,Gray,15,72
261396,Robbie,Gray,14,115
261396,Robbie,Gray,13,74
261396,Robbie,Gray,11,120
261396,Robbie,Gray,10,102
261396,Robbie,Gray,6,58
261396,Robbie,Gray,5,46
261396,Robbie,Gray,4,67
261396,Robbie,Gray,3,78
261396,Robbie,Gray,2,96
261396,Robbie,Gray,1,79
296294,Blake,Acres,23,39
296294,Blake,Acres,22,74
296294,Blake,Acres,21,44
296294,Blake,Acres,19,96
296294,Blake,Acres,18,83
296294,Blake,Acres,17,54
296294,Blake,Acres,16,74
296294,Blake,Acres,15,86
296294,Blake,Acres,14,67
296294,Blake,Acres,13,79
296294,Blake,Acres,10,91
296294,Blake,Acres,9,55
296294,Blake,Acres,8,73
296294,Blake,Acres,7,42
296294,Blake,Acres,6,54
296294,Blake,Acres,5,92
296294,Blake,Acres,4,93
296294,Blake,Acres,3,45
296294,Blake,Acres,2,42
296296,Dom,Sheed,23,87
296296,Dom,Sheed,22,42
296296,Dom,Sheed,21,95
296296,Dom,Sheed,20,49
296296,Dom,Sheed,19,118
296296,Dom,Sheed,18,125
296296,Dom,Sheed,17,103
296296,Dom,Sheed,16,88
296296,Dom,Sheed,15,94
296296,Dom,Sheed,14,114
296296,Dom,Sheed,12,94
296296,Dom,Sheed,11,85
296296,Dom,Sheed,10,110
296296,Dom,Sheed,9,133
296296,Dom,Sheed,8,94
296296,Dom,Sheed,7,116
296296,Dom,Sheed,6,60
296296,Dom,Sheed,5,85
296296,Dom,Sheed,4,65
296296,Dom,Sheed,3,93
296296,Dom,Sheed,2,106
296296,Dom,Sheed,1,133
220096,Aaron,Sandilands,22,90
220096,Aaron,Sandilands,21,92
220096,Aaron,Sandilands,20,76
220096,Aaron,Sandilands,19,75
220096,Aaron,Sandilands,18,63
220096,Aaron,Sandilands,16,40
293479,Cameron,Ellis-Yolmen,13,87
293479,Cameron,Ellis-Yolmen,12,91
293479,Cameron,Ellis-Yolmen,11,88
293479,Cameron,Ellis-Yolmen,10,134
293479,Cameron,Ellis-Yolmen,9,57
293479,Cameron,Ellis-Yolmen,8,87
293479,Cameron,Ellis-Yolmen,7,107
293479,Cameron,Ellis-Yolmen,6,70
293479,Cameron,Ellis-Yolmen,5,106
293479,Cameron,Ellis-Yolmen,4,52
240254,Jarrod,Harbrow,23,66
240254,Jarrod,Harbrow,22,123
240254,Jarrod,Harbrow,21,23
240254,Jarrod,Harbrow,20,89
240254,Jarrod,Harbrow,19,52
240254,Jarrod,Harbrow,18,60
240254,Jarrod,Harbrow,17,68
240254,Jarrod,Harbrow,16,62
240254,Jarrod,Harbrow,15,64
240254,Jarrod,Harbrow,13,59
240254,Jarrod,Harbrow,12,98
240254,Jarrod,Harbrow,10,37
240254,Jarrod,Harbrow,9,88
240254,Jarrod,Harbrow,8,51
240254,Jarrod,Harbrow,7,107
240254,Jarrod,Harbrow,6,69
240254,Jarrod,Harbrow,5,51
240254,Jarrod,Harbrow,4,82
240254,Jarrod,Harbrow,3,66
240254,Jarrod,Harbrow,2,105
240254,Jarrod,Harbrow,1,65
281007,Michael,Walters,23,81
281007,Michael,Walters,22,131
281007,Michael,Walters,21,56
281007,Michael,Walters,20,123
281007,Michael,Walters,19,97
281007,Michael,Walters,18,95
281007,Michael,Walters,17,77
281007,Michael,Walters,16,98
281007,Michael,Walters,15,83
281007,Michael,Walters,14,84
281007,Michael,Walters,13,143
281007,Michael,Walters,11,103
281007,Michael,Walters,10,108
281007,Michael,Walters,9,92
281007,Michael,Walters,8,95
281007,Michael,Walters,7,75
281007,Michael,Walters,6,70
281007,Michael,Walters,5,113
281007,Michael,Walters,4,97
281007,Michael,Walters,3,98
281007,Michael,Walters,2,55
281007,Michael,Walters,1,82
250089,Jordan,Lewis,23,87
250089,Jordan,Lewis,22,80
250089,Jordan,Lewis,21,73
250089,Jordan,Lewis,20,41
250089,Jordan,Lewis,19,55
250089,Jordan,Lewis,18,67
250089,Jordan,Lewis,17,68
250089,Jordan,Lewis,16,64
250089,Jordan,Lewis,8,69
250089,Jordan,Lewis,7,45
250089,Jordan,Lewis,6,63
250089,Jordan,Lewis,5,36
290671,Anthony,Miles,21,44
290671,Anthony,Miles,20,110
290671,Anthony,Miles,19,88
290671,Anthony,Miles,17,69
290671,Anthony,Miles,16,86
290671,Anthony,Miles,15,111
290671,Anthony,Miles,13,129
290671,Anthony,Miles,12,81
290671,Anthony,Miles,11,73
290671,Anthony,Miles,10,90
290671,Anthony,Miles,9,70
290671,Anthony,Miles,8,68
290671,Anthony,Miles,7,115
290671,Anthony,Miles,4,73
290671,Anthony,Miles,3,73
290671,Anthony,Miles,2,75
290671,Anthony,Miles,1,96
290246,Tom,Campbell,3,38
290246,Tom,Campbell,2,40
291784,Dom,Tyson,3,71
291784,Dom,Tyson,2,87
291784,Dom,Tyson,1,72
271045,Nic,Naitanui,17,82
271045,Nic,Naitanui,16,60
271045,Nic,Naitanui,15,75
210012,Shaun,Burgoyne,23,86
210012,Shaun,Burgoyne,22,45
210012,Shaun,Burgoyne,21,59
210012,Shaun,Burgoyne,20,103
210012,Shaun,Burgoyne,19,77
210012,Shaun,Burgoyne,18,82
210012,Shaun,Burgoyne,17,81
210012,Shaun,Burgoyne,16,71
210012,Shaun,Burgoyne,15,71
210012,Shaun,Burgoyne,14,69
210012,Shaun,Burgoyne,13,51
210012,Shaun,Burgoyne,11,91
210012,Shaun,Burgoyne,10,43
210012,Shaun,Burgoyne,9,87
210012,Shaun,Burgoyne,8,67
210012,Shaun,Burgoyne,7,82
210012,Shaun,Burgoyne,2,63
210012,Shaun,Burgoyne,1,45
992351,Bailey,Williams,17,78
992351,Bailey,Williams,16,75
992351,Bailey,Williams,15,61
992351,Bailey,Williams,14,70
992351,Bailey,Williams,13,60
992351,Bailey,Williams,11,63
992351,Bailey,Williams,10,57
992351,Bailey,Williams,5,46
992351,Bailey,Williams,1,48
261290,Chris,Masten,23,79
261290,Chris,Masten,20,67
261290,Chris,Masten,19,72
261290,Chris,Masten,18,86
261290,Chris,Masten,17,67
261290,Chris,Masten,16,92
261290,Chris,Masten,15,43
261290,Chris,Masten,14,62
261290,Chris,Masten,7,48
261290,Chris,Masten,6,74
261290,Chris,Masten,5,42
261290,Chris,Masten,4,72
261290,Chris,Masten,3,50
261290,Chris,Masten,2,101
261290,Chris,Masten,1,34
261320,Tom,Bellchambers,23,72
261320,Tom,Bellchambers,15,77
261320,Tom,Bellchambers,14,94
261320,Tom,Bellchambers,13,66
261320,Tom,Bellchambers,11,49
261320,Tom,Bellchambers,10,111
261320,Tom,Bellchambers,9,64
261320,Tom,Bellchambers,8,89
261320,Tom,Bellchambers,7,67
261320,Tom,Bellchambers,6,99
261320,Tom,Bellchambers,5,70
261320,Tom,Bellchambers,4,31
261320,Tom,Bellchambers,3,59
261320,Tom,Bellchambers,2,76
261320,Tom,Bellchambers,1,50
291800,Tom,Stewart,23,111
291800,Tom,Stewart,22,93
291800,Tom,Stewart,21,80
291800,Tom,Stewart,20,99
291800,Tom,Stewart,19,73
291800,Tom,Stewart,18,92
291800,Tom,Stewart,17,87
291800,Tom,Stewart,16,108
291800,Tom,Stewart,15,108
291800,Tom,Stewart,14,84
291800,Tom,Stewart,12,105
291800,Tom,Stewart,11,80
291800,Tom,Stewart,10,80
291800,Tom,Stewart,9,82
291800,Tom,Stewart,8,89
291800,Tom,Stewart,7,98
291800,Tom,Stewart,6,124
291800,Tom,Stewart,5,79
291800,Tom,Stewart,4,97
291800,Tom,Stewart,3,104
291800,Tom,Stewart,2,115
291800,Tom,Stewart,1,102
993903,Jacob,Hopper,20,122
993903,Jacob,Hopper,19,104
993903,Jacob,Hopper,18,81
993903,Jacob,Hopper,17,102
993903,Jacob,Hopper,16,106
993903,Jacob,Hopper,15,77
993903,Jacob,Hopper,13,118
993903,Jacob,Hopper,12,86
993903,Jacob,Hopper,11,120
993903,Jacob,Hopper,10,76
993903,Jacob,Hopper,9,80
993903,Jacob,Hopper,8,59
993903,Jacob,Hopper,7,97
993903,Jacob,Hopper,6,118
993903,Jacob,Hopper,5,55
993903,Jacob,Hopper,4,108
993903,Jacob,Hopper,3,81
993903,Jacob,Hopper,2,80
993903,Jacob,Hopper,1,108
294733,Paul,Seedsman,23,107
294733,Paul,Seedsman,22,111
294733,Paul,Seedsman,19,71
294733,Paul,Seedsman,18,95
294733,Paul,Seedsman,17,67
294733,Paul,Seedsman,16,24
294733,Paul,Seedsman,15,100
294733,Paul,Seedsman,13,89
294733,Paul,Seedsman,12,62
294733,Paul,Seedsman,11,46
294733,Paul,Seedsman,10,52
294733,Paul,Seedsman,3,46
294733,Paul,Seedsman,2,76
298210,Christian,Petracca,23,93
298210,Christian,Petracca,22,81
298210,Christian,Petracca,21,89
298210,Christian,Petracca,20,66
298210,Christian,Petracca,19,77
298210,Christian,Petracca,18,55
298210,Christian,Petracca,17,90
298210,Christian,Petracca,16,80
